id, iata, icao, name, country_id
640,SFJ,BGSF,SONDRE STROMFJORD (GREENLAND),49
641,NULL,EKVL,VAERLOSE,49
642,TED,EKTS,THISTED,49
643,STA,EKVJ,STAUNING,49
644,SGD,EKSB,SONDERBORG,49
645,NULL,EKSV,SKIVE,49
646,ODE,EKOD,ODENSE,49
647,NULL,EKHO,LINDTORP,49
648,NULL,EKVD,VAMDRUP,49
649,RKE,EKRK,ROSKILDE,49
650,KRP,NULL,KARUP,49
651,NULL,EKKA,KARUP,49
652,EBJ,EKEB,ESBJERG,49
653,CPH,EKCH,COPENHAGEN AIRPORT (KASTRUP),49
654,RNN,EKRN,RONNE,49
655,BLL,EKBI,BILLUND,49
656,AAR,EKAH,TIRSTRUP,49
657,AAL,EKYT,ALBORG,49
658,FAE,EKVG,VAGAR,49
659,CNL,EKSN,SINDAL,49
660,IAM,DAUZ,IN AMENAS,49
661,JON,PJON,JOHNSTON ATOLL,50
662,MDY,NULL,SAND ISLAND,50
663,NULL,LUCH,CAHUL,51
664,NULL,LUTR,TIRASPOL,51
665,NULL,LUBT,BELTSY,51
666,NULL,LUBL,LYADOVENI,51
667,KIV,LUKK,CHISINAU,51
668,SNI,NULL,R.E. MURRAY,52
669,MLW,NULL,SPRIGG PAYNE,52
670,CPA,NULL,A. TUBMAN,52
671,ROB,GLRB,ROBERTS INTL,52
672,CGY,NULL,LUMBIA,53
673,BXU,NULL,BUTUAN,53
674,ZAM,RPMZ,ZAMBOANGA INTL,53
675,MNL,RPLL,NINOY AQUINO INTL,53
676,DTE,NULL,CAMARINES NORTE,53
677,CEB,NULL,CEBU,53
678,NOP,RPVM,MACTAN INTL,53
679,XCN,NULL,CORON,53
680,CGM,NULL,MAMBAJAO,53
681,USU,NULL,BUSUANGA,53
682,TAC,NULL,D.Z. ROMUALDEZ,53
683,OZC,NULL,LABO,53
684,CRK,NULL,CLARK FIELD,53
685,ILO,NULL,MANDURRIAO,53
686,IGN,NULL,MARIA CRISTINA,53
687,GES,NULL,BUAYAN,53
688,BAG,NULL,LOAKAN,53
689,LAO,RPLI,LAOAG INTL,53
690,DVO,RPMD,FRANCISCO BANGOY INTL,53
691,CBO,NULL,AWANG,53
692,CYZ,NULL,CAUAYAN,53
693,MPH,NULL,MALAY,53
694,CRM,NULL,NATIONAL,53
695,CGG,NULL,CASIGURAN,53
696,CYP,NULL,CALBAYOG,53
697,CDY,NULL,CAGAYAN DE SULU,53
698,XQC,ORBD,BALAD SOUTHEAST AIRPORT,54
699,FUN,NGFU,FUNAFUTI INTL,54
700,HAH,FMCH,HAHAIA,55
701,YVA,NULL,ICONI,55
702,AJN,FMCV,OUANI,55
703,COO,DBBB,CADJEHOUN,56
704,EOR,NULL,EL DORADO,57
705,NGP,NULL,NAS,57
706,CRP,KCRP,CORPUS CHRISTI INTL,57
707,ELM,NULL,CORNING,57
708,CBA,NULL,CORNER BAY,57
709,CRX,NULL,ROSCOE TURNER,57
710,CDV,NULL,MUDHOLE SMITH,57
711,CRO,NULL,CORCORAN,57
712,QCE,NULL,VAN SERVICE,57
713,CZC,NULL,COPPER CENTRE,57
714,COP,NULL,COOPERSTOWN,57
715,JLA,NULL,QUARTZ CREEK,57
716,CPD,NULL,COOBER PEDY,57
717,CXO,NULL,MONTGOMERY CO,57
718,CEV,NULL,METTLE FIELD,57
719,CCR,NULL,BUCHANAN FLD,57
720,CON,NULL,CONCORD,57
721,CPM,NULL,COMPTON,57
722,LSF,NULL,LAWSON AAF,57
723,MKF,NULL,MCKENNA AAF,57
724,CSQ,NULL,METROPOLITAN AREA,57
725,CLU,NULL,COLUMBUS MUNICIPAL,57
726,CBM,NULL,COLUMBUS AFB,57
727,GTR,NULL,GOLDEN TRIANGLE REG.,57
728,UBS,NULL,LOWNDES COUNTY,57
729,OLU,NULL,COLUMBUS,57
730,OSU,NULL,OHIO STATE UNIVERSITY,57
731,CMH,NULL,PORT COLUMBUS INTL,57
732,LCK,NULL,RICKENBACKER,57
733,MRC,NULL,MAURY COUNTY,57
734,COA,NULL,COLUMBIA,57
735,COU,NULL,COLUMBIA REGIONAL,57
736,MMT,NULL,MC ENTIRE ANG BASE,57
737,CAE,NULL,METROPOLITAN AIRPORT,57
738,CUB,NULL,OWENS FIELD,57
739,FCS,NULL,BUTTS AAF,57
740,COS,NULL,PETERSON FIELD,57
741,AFF,NULL,USAF ACADEMY,57
742,CLL,NULL,EASTERWOOD FIELD,57
743,CGS,NULL,COLLEGE PARK,57
744,COM,NULL,COLEMAN,57
745,CXF,NULL,COLDFOOT,57
746,CDB,PACD,COLD BAY,57
747,ESO,NULL,ESPANOLA,57
748,ERR,NULL,ERROL,57
749,EPH,NULL,EPHRATA,57
750,WDG,NULL,ENID WOODRING MUN.,57
751,END,NULL,VANCE AFB,57
752,BGM,NULL,ENDICOTT,57
753,EMP,NULL,EMPORIA,57
754,EMK,NULL,EMMONAK,57
755,JEM,NULL,HELIPORT,57
756,LYU,NULL,ELY,57
757,ELY,NULL,YELLAND,57
758,ELN,NULL,BOWERS FIELD,57
759,ELW,NULL,ELLAMAR,57
760,EKO,NULL,ELKO,57
761,EKN,NULL,ELKINS,57
762,EKX,NULL,ELIZABETHTOWN,57
763,ECG,NULL,ELIZABETH CITY,57
764,ELI,NULL,ELIM,57
765,ELV,NULL,ELFIN COVE SPB,57
766,ERO,NULL,COAST GUARD,57
767,BIF,NULL,BIGGS AAF,57
768,ELP,KELP,EL PASO INTL,57
769,EMT,NULL,EL MONTE,57
770,ELD,NULL,GOODWIN FIELD,57
771,EDK,NULL,EL DORADO,57
772,NJK,NULL,NAF,57
773,CJN,NULL,EL CAJON,57
774,KKU,NULL,EKUK,57
775,EFB,NULL,EIGHT FANTOM BIGHT,57
776,EGX,NULL,EGEGIK,57
777,EEK,NULL,EEK,57
778,EDW,NULL,EDWARDS AFB,57
779,EDA,NULL,EDNA BAY,57
780,EDG,NULL,WEIDE AAF,57
781,EAU,NULL,EAU CLAIRE,57
782,ESD,NULL,ORSTSOUND,57
783,ETN,NULL,MINICIPAL,57
784,ECA,NULL,EMMET COUNTY AIRPORT,57
785,ESP,NULL,BIRCHWOOD-POCONO,57
786,EHT,NULL,EAST HARTFORD,57
787,HTO,NULL,EAST HAMPTON,57
788,EGV,NULL,EAGLE RIVER,57
789,EGP,NULL,MAVERICK CO,57
790,ELA,NULL,EAGLE LAKE,57
791,EAA,NULL,EAGLE,57
792,DOV,KDOV,DOVER AFB,57
793,CRT,NULL,MUNICIPAL,57
794,CTY,NULL,CROSS CITY,57
795,CEW,NULL,BOB SIKES,57
796,CSE,NULL,CRESTED BUTTE,57
797,CEC,NULL,MC NAMARA FLD,57
798,CKR,NULL,CRANE ISLAND,57
799,CCG,NULL,CRANE COUNTY ARPT,57
800,CGA,NULL,CRAIG SPB,57
801,CIG,NULL,CRAIG-MOFFAT,57
802,CIL,NULL,MELSING CREEK,57
803,COT,NULL,COTULLA,57
804,CTW,NULL,COTTONWOOD,57
805,CVO,NULL,CORVALLIS,57
806,CRS,NULL,CORSICANA,57
807,NGW,NULL,CABANISS FIELD,57
808,CUX,NULL,CUDDIHY FIELD,57
809,VCV,KVCV,VICTORVILLE,57
810,FOE,KFOE,TOPEKA/FORBES,57
811,TOP,NULL,PHILIP BILLARD,57
812,STL,KSTL,LAMBERT-ST.LOUIS INTL,57
813,MFE,KMFE,MILLER INTL,57
814,IPL,KIPL,IMPERIAL COUNTY,57
815,FBS,NULL,FRIDAY HARBOR SPB,57
816,PAE,KPAE,SNOHOMISH COUNTY,57
817,EVM,NULL,EVELETH,57
818,EVV,NULL,DRESS REGIONAL,57
819,ENW,KENW,KENOSHA,57
820,EVW,NULL,EVANSTON,57
821,EVA,NULL,LANDING STRIP,57
822,UCE,NULL,EUNICE,57
823,EUG,NULL,EUGENE,57
824,EUF,NULL,WEEDON FIELD,57
825,CWS,NULL,CENTER ISLAND,57
826,CID,NULL,CEDAR RAPIDS,57
827,CDK,NULL,CEDAR KEY,57
828,CDC,NULL,CEDAR CITY,57
829,CIB,NULL,AP IN THE SKY,57
830,SXC,NULL,AVALO VOR/WR,57
831,AVX,NULL,AVALON BAY,57
832,TWH,NULL,TWO HARBORS,57
833,CPR,NULL,CASPER,57
834,CZK,NULL,CASCADE LOCKS/STEVENS,57
835,CSN,NULL,CARSON CITY,57
836,CIN,NULL,CARROLL,57
837,CZT,NULL,CARRIZO SPRINGS,57
838,MRY,NULL,CARMEL,57
839,CAR,NULL,MUNICIPAL,57
840,MDH,NULL,SOUTHERN ILLINOIS,57
841,CSP,NULL,COAST GUARD HELIPORT,57
842,CZF,NULL,CAPE ROMANZOF,57
843,CZP,NULL,CAPE POLE,57
844,EHM,NULL,CAPE NEWENHAM,57
845,LUR,NULL,CAPE LISBURNE,57
846,CGI,NULL,CAPE GIRARDEAU,57
847,CTK,NULL,CANTON,57
848,CNE,NULL,CANON CITY,57
849,CDL,NULL,CANDLE,57
850,CZZ,NULL,CAMPO,57
851,ADW,NULL,ANDREWS AFB,57
852,NSF,NULL,ANDREWS NAF,57
853,BKT,NULL,BLACKSTONE AAF,57
854,VOK,NULL,VOLK FIELD,57
855,CTO,NULL,PECONIC RIVER,57
856,CWG,NULL,CALLAWAY GARDENS,57
857,CDW,NULL,CALDWELL WRIGHT,57
858,CAD,NULL,CADILLAC,57
859,CBZ,NULL,CABIN CREEK,57
860,BTM,NULL,BUTTE,57
861,BFG,NULL,BULLFROD BASIN,57
862,BGR,KBGR,BANGOR INTL,57
863,CFT,NULL,MORENCI,57
864,BKL,NULL,BURKE LAKEFRONT,57
865,CGF,NULL,CUYAHOGA COUNTY,57
866,CLE,KCLE,CLEVELAND-HOPKINS INTL,57
867,CEU,NULL,OCONEE COUNTY,57
868,PSB,NULL,CLEARFIELD,57
869,CKE,NULL,CLEAR LAKE,57
870,CAO,NULL,CLAYTON,57
871,CKV,NULL,OUTLAW FIELD,57
872,CKM,NULL,FLETCHER FIELD,57
873,ICL,NULL,MUNICIPAL,57
874,CHP,NULL,CIRCLE HOT SPRINGS,57
875,IRC,NULL,CIRCLE CITY,57
876,CHU,NULL,CHUATHBALUK,57
877,CIV,NULL,CHOMLEY,57
878,CXC,NULL,CHITINA ARPT,57
879,CZO,NULL,CHISTOCHINA,57
880,HIB,NULL,CHISHOLM,57
881,CNO,NULL,CHINO,57
882,WAL,NULL,WALLOPS FLIGHT CENTER,57
883,CDS,NULL,CHILDRESS,57
884,KCQ,NULL,CHIGNIK,57
885,KBW,NULL,CHIGNIK BAY,57
886,KCG,NULL,FISHERIES,57
887,KCL,NULL,LAGOON,57
888,CEF,NULL,WESTOVER METRO ARPT,57
889,CIC,NULL,CHICO,57
890,CKX,NULL,CHICKEN,57
891,CHI,NULL,CHICAGO FSS,57
892,NOH,NULL,CHICAGO NAS,57
893,GYY,NULL,GARY REGIONAL,57
894,CGX,NULL,MERRILL C MEIGS,57
895,MDW,NULL,MIDWAY,57
896,ZUN,NULL,UNION RAILWAY SERVICE,57
897,ORD,KORD,CHICAGO-O'HARE INTL,57
898,PWK,KPWK,CHICAGO EXECUTIVE,57
899,CYS,NULL,CHEYENNE,57
900,FEW,NULL,WARREN AFB,57
901,VAK,NULL,CHEVAK,57
902,HTW,NULL,HUNTINGTON COUNTY,57
903,CKA,NULL,KEGELMAN AF,57
904,CKK,NULL,CHEROKEE,57
905,HCW,NULL,CHERAW,57
906,CEX,NULL,CHENA HOT SPRINGS,57
907,CLS,NULL,CENTRALIA,57
908,CYF,NULL,CHAFORNAK SPB,57
909,QDK,NULL,GREYHOUND BUS SERVICE,57
910,CHA,NULL,LOVELL FIELD,57
911,CHO,NULL,ALBEMARLE,57
912,QWG,NULL,WILGROVE AIR PARK,57
913,CLT,KCLT,CHARLOTTE,57
914,CHS,NULL,AFB MUNICIPAL,57
915,CRW,NULL,YEAGER,57
916,SLJ,NULL,STELLAR AIR PARK,57
917,CHD,NULL,WILLIAMS AFB,57
918,WCR,NULL,CHANDALAR,57
919,CMI,NULL,WILLARD UNIVERSITY,57
920,CIK,NULL,CHALKYITSIK,57
921,CDR,NULL,CHADRON,57
922,CEM,NULL,CENTRAL,57
923,KCC,NULL,COFFMAN COVE SPB,57
924,CFA,NULL,COFFEE POINT,57
925,COD,NULL,YELLOWSTONE REGIONAL,57
926,COF,NULL,PATRICK AFB,57
927,CTH,NULL,CHESTERCOUNTY CARLSON,57
928,CLG,NULL,COALINGA,57
929,CVS,NULL,CANNON AFB,57
930,CLI,NULL,CLINTONVILLE,57
931,EWN,NULL,SIMMONS NOTT,57
932,EWR,KEWR,NEWARK INTL,57
933,ENN,NULL,MUNICIPAL,57
934,HEZ,NULL,HARDY-ANDERS,57
935,BNA,NULL,METROPOLITAN,57
936,APC,NULL,NAPA COUNTRY,57
937,RZZ,NULL,HALIFAX COUNTY,57
938,RIR,NULL,FLA-BOB,57
939,RIL,NULL,GARFIELD COUNTY,57
940,RIF,NULL,REYNOLDS,57
941,RHI,NULL,ONEIDA COUNTY,57
942,RNO,NULL,RENO/TAHO INTERNATIONAL,57
943,RDM,NULL,ROBERTS FIELD,57
944,RDG,NULL,MUNICIPAL/SPAATZ FIELD,57
945,KWN,NULL,KWINHAGAK,57
946,PUW,NULL,MOSCOW REGIONAL,57
947,PUB,KPUB,PUEBLO MEMORIAL,57
948,PVD,KPVD,THEODORE FRANCIS GREEN STATE AIRPORT,57
949,PUC,NULL,CARBON COUNTY,57
950,POU,NULL,DUTCHESS COUNTY,57
